state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-DA8E4FAC9960CBEF_3,0x1C0164,184,166,0,168,32704,1176,E0 C0, 
HASH-DA8E4FAC9960CBEF_3,0x1C0178,184,166,0,168,32704,1176,E0 C0, 
HASH-DA8E4FAC9960CBEF_3,0x1C0198,196,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C01AC,196,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C01CC,202,166,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_3,0x1C01E0,202,166,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_3,0x1C0200,214,166,168,132,32706,982,DF FD,
HASH-DA8E4FAC9960CBEF_3,0x1C0214,214,166,168,132,32706,982,DF FD,
HASH-DA8E4FAC9960CBEF_3,0x1C0234,226,166,132,156,32705,1137,E0 99, 
HASH-DA8E4FAC9960CBEF_3,0x1C0248,226,166,132,156,32705,1137,E0 99, 
HASH-DA8E4FAC9960CBEF_3,0x1C0268,238,166,96,132,32704,956,DF E3,
HASH-DA8E4FAC9960CBEF_3,0x1C027C,238,166,96,132,32704,956,DF E3,
HASH-DA8E4FAC9960CBEF_3,0x1F04A0,88,116,84,180,32706,1290,E1 33,던
HASH-DA8E4FAC9960CBEF_3,0x1F04B4,88,116,84,180,32706,1290,E1 33,던
HASH-DA8E4FAC9960CBEF_3,0x1F04D4,100,116,240,204,32705,1509,E2 0F,지
HASH-DA8E4FAC9960CBEF_3,0x1F04E8,100,116,240,204,32705,1509,E2 0F,지
HASH-DA8E4FAC9960CBEF_3,0x1F0508,112,116,12,180,32706,1266,E1 1B,기
HASH-DA8E4FAC9960CBEF_3,0x1F051C,112,116,12,180,32706,1266,E1 1B,기
HASH-DA8E4FAC9960CBEF_3,0x1F053C,124,116,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F0550,124,116,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F0570,130,116,132,180,32707,1307,E1 44,레
HASH-DA8E4FAC9960CBEF_3,0x1F0584,130,116,132,180,32707,1307,E1 44,레
HASH-DA8E4FAC9960CBEF_3,0x1F05A4,142,116,168,240,32704,1736,E2 F2,벨
HASH-DA8E4FAC9960CBEF_3,0x1F05B8,142,116,168,240,32704,1736,E2 F2,벨
HASH-DA8E4FAC9960CBEF_3,0x1F05D8,154,116,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F05EC,154,116,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F060C,160,116,24,0,32707,11,0C,의
HASH-DA8E4FAC9960CBEF_3,0x1F0620,160,116,24,0,32707,11,0C,의
HASH-DA8E4FAC9960CBEF_3,0x1F0640,172,116,48,0,32705,17,12,1
HASH-DA8E4FAC9960CBEF_3,0x1F0654,172,116,48,0,32705,17,12,1
HASH-DA8E4FAC9960CBEF_3,0x1F0674,134,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F0688,134,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F06A8,140,120,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_3,0x1F06BC,140,120,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_3,0x1F06DC,152,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_3,0x1F06F0,152,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_3,0x1F0710,164,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F0724,164,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F0744,176,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F0758,176,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F0778,182,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_3,0x1F078C,182,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_3,0x1F07AC,194,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F07C0,194,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F07E0,206,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F07F4,206,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F0F9C,82,115,0,0,5,1,02,！
HASH-DA8E4FAC9960CBEF_3,0x1F0FB0,82,115,0,0,5,1,02,！
HASH-DA8E4FAC9960CBEF_3,0x1F0FD0,82,129,60,120,32707,863,DF 86,
HASH-DA8E4FAC9960CBEF_3,0x1F0FE4,82,129,60,120,32707,863,DF 86,
HASH-DA8E4FAC9960CBEF_3,0x1F1004,94,129,120,168,32707,1219,E0 EB, 
HASH-DA8E4FAC9960CBEF_3,0x1F1018,94,129,120,168,32707,1219,E0 EB, 
HASH-DA8E4FAC9960CBEF_3,0x1F1038,106,129,12,168,32704,1180,E0 C4, 
HASH-DA8E4FAC9960CBEF_3,0x1F104C,106,129,12,168,32704,1180,E0 C4, 
HASH-DA8E4FAC9960CBEF_3,0x1F106C,118,129,156,144,32704,1060,E0 4C, 
HASH-DA8E4FAC9960CBEF_3,0x1F1080,118,129,156,144,32704,1060,E0 4C, 
HASH-DA8E4FAC9960CBEF_3,0x1F10A0,130,129,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F10B4,130,129,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F10D4,136,129,36,168,32704,1188,E0 CC, 
HASH-DA8E4FAC9960CBEF_3,0x1F10E8,136,129,36,168,32704,1188,E0 CC, 
HASH-DA8E4FAC9960CBEF_3,0x1F1108,148,129,132,168,32707,1223,E0 EF, 
HASH-DA8E4FAC9960CBEF_3,0x1F111C,148,129,132,168,32707,1223,E0 EF, 
HASH-DA8E4FAC9960CBEF_3,0x1F113C,160,129,180,156,32707,1155,E0 AB, 
HASH-DA8E4FAC9960CBEF_3,0x1F1150,160,129,180,156,32707,1155,E0 AB, 
HASH-DA8E4FAC9960CBEF_3,0x1F1170,172,129,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F1184,172,129,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F11A4,178,129,216,144,32705,1081,E0 61, 
HASH-DA8E4FAC9960CBEF_3,0x1F11B8,178,129,216,144,32705,1081,E0 61, 
HASH-DA8E4FAC9960CBEF_3,0x1F11D8,190,129,108,156,32706,1130,E0 92, 
HASH-DA8E4FAC9960CBEF_3,0x1F11EC,190,129,108,156,32706,1130,E0 92, 
HASH-DA8E4FAC9960CBEF_3,0x1F120C,202,129,72,156,32706,1118,E0 86, 
HASH-DA8E4FAC9960CBEF_3,0x1F1220,202,129,72,156,32706,1118,E0 86, 
HASH-DA8E4FAC9960CBEF_3,0x1F1240,214,129,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F1254,214,129,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F1274,226,129,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F1288,226,129,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1F12A8,214,104,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F12BC,214,104,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_3,0x1F12DC,226,104,180,108,32706,818,DF 59,飲
HASH-DA8E4FAC9960CBEF_3,0x1F12F0,226,104,180,108,32706,818,DF 59,飲
HASH-DA8E4FAC9960CBEF_3,0x1F1310,238,104,132,144,32707,1055,E0 47, 
HASH-DA8E4FAC9960CBEF_3,0x1F1324,238,104,132,144,32707,1055,E0 47, 
HASH-DA8E4FAC9960CBEF_3,0x1F2278,110,65,192,216,32704,1576,E2 52,카
HASH-DA8E4FAC9960CBEF_3,0x1F228C,110,65,192,216,32704,1576,E2 52,카
HASH-DA8E4FAC9960CBEF_3,0x1F22AC,122,65,156,204,32705,1481,E1 F2,이
HASH-DA8E4FAC9960CBEF_3,0x1F22C0,122,65,156,204,32705,1481,E1 F2,이
HASH-DA8E4FAC9960CBEF_3,0x1F22E0,134,65,180,204,32707,1491,E1 FC,저
HASH-DA8E4FAC9960CBEF_3,0x1F22F4,134,65,180,204,32707,1491,E1 FC,저
HASH-DA8E4FAC9960CBEF_3,0x1F2314,146,65,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F2328,146,65,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1F2348,152,65,12,180,32705,1265,E1 1A,글
HASH-DA8E4FAC9960CBEF_3,0x1F235C,152,65,12,180,32705,1265,E1 1A,글
HASH-DA8E4FAC9960CBEF_3,0x1F237C,164,65,132,180,32705,1305,E1 42,러
HASH-DA8E4FAC9960CBEF_3,0x1F2390,164,65,132,180,32705,1305,E1 42,러
HASH-DA8E4FAC9960CBEF_3,0x1F23B0,176,65,60,192,32706,1366,E1 7F,브
HASH-DA8E4FAC9960CBEF_3,0x1F23C4,176,65,60,192,32706,1366,E1 7F,브
HASH-DA8E4FAC9960CBEF_4,0x1BF228,101,137,0,0,32704,0,01, 
HASH-DA8E4FAC9960CBEF_4,0x1BF23C,101,137,0,0,32704,0,01, 
HASH-DA8E4FAC9960CBEF_4,0x1BF25C,113,137,144,72,32705,553,DE 4F,
HASH-DA8E4FAC9960CBEF_4,0x1BF270,113,137,144,72,32705,553,DE 4F,
HASH-DA8E4FAC9960CBEF_4,0x1BF290,122,137,72,48,32707,363,DD 90,
HASH-DA8E4FAC9960CBEF_4,0x1BF2A4,122,137,72,48,32707,363,DD 90,
HASH-DA8E4FAC9960CBEF_4,0x1BFEC0,46,166,180,120,32704,900,DF AB,
HASH-DA8E4FAC9960CBEF_4,0x1BFED4,46,166,180,120,32704,900,DF AB,
HASH-DA8E4FAC9960CBEF_4,0x1BFEF4,58,166,168,144,32707,1067,E0 53, 
HASH-DA8E4FAC9960CBEF_4,0x1BFF08,58,166,168,144,32707,1067,E0 53, 
HASH-DA8E4FAC9960CBEF_4,0x1BFF28,70,166,48,120,32705,857,DF 80,
HASH-DA8E4FAC9960CBEF_4,0x1BFF3C,70,166,48,120,32705,857,DF 80,
HASH-DA8E4FAC9960CBEF_4,0x1BFF5C,82,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_4,0x1BFF70,82,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_4,0x1BFF90,88,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_4,0x1BFFA4,88,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_4,0x1BFFC4,100,166,216,96,32706,746,DF 11,
HASH-DA8E4FAC9960CBEF_4,0x1BFFD8,100,166,216,96,32706,746,DF 11,
HASH-DA8E4FAC9960CBEF_4,0x1BFFF8,112,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_4,0x1C000C,112,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_4,0x1C002C,118,166,192,132,32706,990,E0 06,
HASH-DA8E4FAC9960CBEF_4,0x1C0040,118,166,192,132,32706,990,E0 06,
HASH-DA8E4FAC9960CBEF_4,0x1C0060,130,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_4,0x1C0074,130,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_4,0x1C0094,142,166,60,144,32704,1028,E0 2C,
HASH-DA8E4FAC9960CBEF_4,0x1C00A8,142,166,60,144,32704,1028,E0 2C,
