state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-F27AD4691BB789AD_2,0x1BF4E0,82,114,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF500,88,114,24,168,32705,1185,E0 C9,입
HASH-F27AD4691BB789AD_2,0x1BF514,88,114,24,168,32705,1185,E0 C9,입
HASH-F27AD4691BB789AD_2,0x1BF534,100,114,96,156,32704,1124,E0 8C,력
HASH-F27AD4691BB789AD_2,0x1BF548,100,114,96,156,32704,1124,E0 8C,력
HASH-F27AD4691BB789AD_2,0x1BF568,166,114,240,144,32707,1091,E0 6B,일
HASH-F27AD4691BB789AD_2,0x1BF57C,166,114,240,144,32707,1091,E0 6B,일
HASH-F27AD4691BB789AD_2,0x1BF59C,178,114,84,156,32706,1122,E0 8A,반
HASH-F27AD4691BB789AD_2,0x1BF5B0,178,114,84,156,32706,1122,E0 8A,반
HASH-F27AD4691BB789AD_2,0x1BF5D0,226,114,168,156,32705,1149,E0 A5,사
HASH-F27AD4691BB789AD_2,0x1BF5E4,226,114,168,156,32705,1149,E0 A5,사
HASH-F27AD4691BB789AD_2,0x1BF604,238,114,228,144,32707,1087,E0 67,용
HASH-F27AD4691BB789AD_2,0x1BF618,238,114,228,144,32707,1087,E0 67,용
HASH-F27AD4691BB789AD_2,0x1BF638,46,130,60,168,32705,1197,E0 D5,돌
HASH-F27AD4691BB789AD_2,0x1BF64C,46,130,60,168,32705,1197,E0 D5,돌
HASH-F27AD4691BB789AD_2,0x1BF66C,58,130,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_2,0x1BF680,58,130,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_2,0x1BF6A0,70,130,0,168,32704,1176,E0 C0,가
HASH-F27AD4691BB789AD_2,0x1BF6B4,70,130,0,168,32704,1176,E0 C0,가
HASH-F27AD4691BB789AD_2,0x1BF6D4,82,130,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_2,0x1BF6E8,82,130,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_2,0x1BF708,94,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF71C,94,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF73C,100,130,0,96,32706,674,DE C8,확
HASH-F27AD4691BB789AD_2,0x1BF750,100,130,0,96,32706,674,DE C8,확
HASH-F27AD4691BB789AD_2,0x1BF770,112,130,240,144,32706,1090,E0 6A,인
HASH-F27AD4691BB789AD_2,0x1BF784,112,130,240,144,32706,1090,E0 6A,인
HASH-F27AD4691BB789AD_2,0x1BF7A4,166,130,168,156,32705,1149,E0 A5,사
HASH-F27AD4691BB789AD_2,0x1BF7B8,166,130,168,156,32705,1149,E0 A5,사
HASH-F27AD4691BB789AD_2,0x1BF7D8,178,130,228,144,32707,1087,E0 67,용
HASH-F27AD4691BB789AD_2,0x1BF7EC,178,130,228,144,32707,1087,E0 67,용
HASH-F27AD4691BB789AD_2,0x1BF80C,190,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF820,190,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF840,196,130,120,168,32705,1217,E0 E9,안
HASH-F27AD4691BB789AD_2,0x1BF854,196,130,120,168,32705,1217,E0 E9,안
HASH-F27AD4691BB789AD_2,0x1BF874,208,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF888,208,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF8A8,214,130,72,156,32705,1117,E0 85,함
HASH-F27AD4691BB789AD_2,0x1BF8BC,214,130,72,156,32705,1117,E0 85,함
HASH-F27AD4691BB789AD_2,0x1BF8DC,46,146,168,156,32707,1151,E0 A7,도
HASH-F27AD4691BB789AD_2,0x1BF8F0,46,146,168,156,32707,1151,E0 A7,도
HASH-F27AD4691BB789AD_2,0x1BF910,58,146,240,96,32704,752,DF 17,움
HASH-F27AD4691BB789AD_2,0x1BF924,58,146,240,96,32704,752,DF 17,움
HASH-F27AD4691BB789AD_2,0x1BF944,70,146,240,156,32706,1174,E0 BE,말
HASH-F27AD4691BB789AD_2,0x1BF958,70,146,240,156,32706,1174,E0 BE,말
HASH-F27AD4691BB789AD_2,0x1BF978,82,146,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF98C,82,146,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_2,0x1BF9AC,88,146,108,156,32707,1131,E0 93,보
HASH-F27AD4691BB789AD_2,0x1BF9C0,88,146,108,156,32707,1131,E0 93,보
HASH-F27AD4691BB789AD_2,0x1BF9E0,100,146,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_2,0x1BF9F4,100,146,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_2,0x1BFA14,166,146,0,12,32705,85,56,出
HASH-F27AD4691BB789AD_2,0x1BFA28,166,146,0,12,32705,85,56,出
HASH-F27AD4691BB789AD_2,0x1BFA48,178,146,180,168,32707,1239,E1 00,승
HASH-F27AD4691BB789AD_2,0x1BFA5C,178,146,180,168,32707,1239,E1 00,승
HASH-F27AD4691BB789AD_2,0x1BFA7C,190,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_2,0x1BFA90,190,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_2,0x1BFAB0,202,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_2,0x1BFAC4,202,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_2,0x1BFAE4,226,146,120,20,32704,124,7D,ひ
HASH-F27AD4691BB789AD_2,0x1BFAF8,226,146,120,20,32704,124,7D,ひ
HASH-F27AD4691BB789AD_2,0x1BFB18,238,146,204,240,32705,1749,E3 00,셔
HASH-F27AD4691BB789AD_2,0x1BFB2C,238,146,204,240,32705,1749,E3 00,셔
HASH-F27AD4691BB789AD_2,0x1BFB4C,250,146,108,24,32707,207,D0,장
HASH-F27AD4691BB789AD_2,0x1BFB60,250,146,108,24,32707,207,D0,장
HASH-F27AD4691BB789AD_2,0x1BFB80,262,146,96,24,32707,203,CC,촌
HASH-F27AD4691BB789AD_2,0x1BFB94,262,146,96,24,32707,203,CC,촌
HASH-F27AD4691BB789AD_2,0x1BFBB4,274,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_2,0x1BFBC8,274,146,72,0,32704,24,19,
