pointer_offset,source_offset,category,label,japanese,encoded_bytes,patched_pointer_changed,patched_payload_changed,residual_japanese,raw_hex,confirmed_text_pool
0x79214,0x8D8E8,unclassified_pointer,,で<CTRL:F3>1<N:ク:12>,4,False,False,True,30 F3 12 80,False
0x79218,0x8D8F0,unclassified_pointer,,水<CTRL:F3>1<N:ク:12>,4,False,False,True,B8 F3 12 80,False
0x7921C,0x8D8F0,unclassified_pointer,,水<CTRL:F3>1<N:ク:12>,4,False,False,True,B8 F3 12 80,False
0x79220,0x8D8F0,unclassified_pointer,,水<CTRL:F3>1<N:ク:12>,4,False,False,True,B8 F3 12 80,False
0x79224,0x8D8F0,unclassified_pointer,,水<CTRL:F3>1<N:ク:12>,4,False,False,True,B8 F3 12 80,False
0x79228,0x8D8F0,unclassified_pointer,,水<CTRL:F3>1<N:ク:12>,4,False,False,True,B8 F3 12 80,False
0x79290,0x8FF4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x792B0,0x8D3F0,unclassified_pointer,,でな1<N:ク:12>,4,False,False,True,30 1D 12 80,False
0x792B4,0x8D3F8,unclassified_pointer,,チい1<N:ク:12>,4,False,False,True,6C 1B 12 80,False
0x792B8,0x8D400,unclassified_pointer,,カい1<N:ク:12>,4,False,False,True,BC 1B 12 80,False
0x792BC,0x8D408,unclassified_pointer,,ゃの1<N:ク:12>,4,False,False,True,48 1C 12 80,False
0x792C0,0x8D418,unclassified_pointer,,士な1<N:ク:12>,4,False,False,True,68 1D 12 80,False
0x792C4,0x8D420,unclassified_pointer,,マて1<N:ク:12>,4,False,False,True,64 21 12 80,False
0x792C8,0x8D428,unclassified_pointer,,<N:ぇ:2>て1<N:ク:12>,4,False,False,True,C0 21 12 80,False
0x792CC,0x8D430,unclassified_pointer,,のる1<N:ク:12>,4,False,False,True,1C 22 12 80,False
0x792D0,0x8D438,unclassified_pointer,,メる1<N:ク:12>,4,False,False,True,78 22 12 80,False
0x792D4,0x8D440,unclassified_pointer,,きに1<N:ク:12>,4,False,False,True,44 23 12 80,False
0x792D8,0x8D448,unclassified_pointer,,マに1<N:ク:12>,4,False,False,True,64 23 12 80,False
0x792DC,0x8D450,unclassified_pointer,,僧に1<N:ク:12>,4,False,False,True,84 23 12 80,False
0x792E0,0x8D458,unclassified_pointer,,自に1<N:ク:12>,4,False,False,True,A4 23 12 80,False
0x792E4,0x8D460,unclassified_pointer,,マ、1<N:ク:12>,4,False,False,True,64 24 12 80,False
0x792E8,0x8D468,unclassified_pointer,,僧、1<N:ク:12>,4,False,False,True,84 24 12 80,False
0x792EC,0x8D470,unclassified_pointer,,自、1<N:ク:12>,4,False,False,True,A4 24 12 80,False
0x792F0,0x8D478,unclassified_pointer,,方、1<N:ク:12>,4,False,False,True,C4 24 12 80,False
0x792F4,0x8D490,unclassified_pointer,,ムつ1<N:ク:12>,4,False,False,True,D8 29 12 80,False
0x792F8,0x8D498,unclassified_pointer,,攻す1<N:ク:12>,4,False,False,True,D0 2B 12 80,False
0x792FC,0x8D4A0,unclassified_pointer,,メ・1<N:ク:12>,4,False,False,True,78 2C 12 80,False
0x79300,0x8D480,unclassified_pointer,,見ま1<N:ク:12>,4,False,False,True,A0 27 12 80,False
0x79304,0x8D488,unclassified_pointer,,カは1<N:ク:12>,4,False,False,True,BC 28 12 80,False
0x79308,0x8D4A8,unclassified_pointer,,長・1<N:ク:12>,4,False,False,True,D4 2C 12 80,False
0x7930C,0x8D4B0,unclassified_pointer,,どで1<N:ク:12>,4,False,False,True,54 30 12 80,False
0x79310,0x8D4B8,unclassified_pointer,,<N:７:11>ー1<N:ク:12>,4,False,False,True,18 31 12 80,False
0x79314,0x8D4C0,unclassified_pointer,,命<N:３:14>1<N:ク:12>,4,False,False,True,CC 19 12 80,False
0x79318,0x8D4C8,unclassified_pointer,,大れ1<N:ク:12>,4,False,False,True,50 32 12 80,False
0x7931C,0x8D410,unclassified_pointer,,自の1<N:ク:12>,4,False,False,True,A4 1C 12 80,False
0x79320,0x8D4D0,unclassified_pointer,,石ら1<N:ク:12>,4,False,False,True,94 33 12 80,False
0x79324,0x8D4D8,unclassified_pointer,,きン1<N:ク:12>,4,False,False,True,44 34 12 80,False
0x79328,0x8D4E0,unclassified_pointer,,目ン1<N:ク:12>,4,False,False,True,AC 34 12 80,False
0x7932C,0x8D4E8,unclassified_pointer,,<CTRL:FC>ン1<N:ク:12>,4,False,False,True,FC 34 12 80,False
0x79330,0x8D4F0,unclassified_pointer,,ねだ1<N:ク:12>,4,False,False,True,4C 35 12 80,False
0x79334,0x8D4F8,unclassified_pointer,,げだ1<N:ク:12>,4,False,False,True,9C 35 12 80,False
0x79338,0x8D500,unclassified_pointer,,<CTRL:EC>だ1<N:ク:12>,4,False,False,True,EC 35 12 80,False
0x7933C,0x8D508,unclassified_pointer,,？と1<N:ク:12>,4,False,False,True,3C 36 12 80,False
0x79340,0x8D510,unclassified_pointer,,すと1<N:ク:12>,4,False,False,True,8C 36 12 80,False
0x793C8,0x8FF4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x793D8,0x52F50,unclassified_pointer,,い<N:ク:12>！？シ<N:ｃ:12>アすい<N:ク:12><N:≠:16>？水<CTRL:E1>僧す<CTRL:E8><CTRL:FF>敵ま3,21,False,False,True,1B 80 02 3C 60 16 42 8C 1B 80 04 3C B8 E1 84 8C E8 FF BD 27 14,False
0x793E8,0x8D3F0,unclassified_pointer,,でな1<N:ク:12>,4,False,False,True,30 1D 12 80,False
0x793EC,0x8D3F8,unclassified_pointer,,チい1<N:ク:12>,4,False,False,True,6C 1B 12 80,False
0x793F0,0x8D400,unclassified_pointer,,カい1<N:ク:12>,4,False,False,True,BC 1B 12 80,False
0x793F4,0x8D408,unclassified_pointer,,ゃの1<N:ク:12>,4,False,False,True,48 1C 12 80,False
0x793F8,0x8D418,unclassified_pointer,,士な1<N:ク:12>,4,False,False,True,68 1D 12 80,False
0x793FC,0x8D420,unclassified_pointer,,マて1<N:ク:12>,4,False,False,True,64 21 12 80,False
0x79400,0x8D428,unclassified_pointer,,<N:ぇ:2>て1<N:ク:12>,4,False,False,True,C0 21 12 80,False
0x79404,0x8D430,unclassified_pointer,,のる1<N:ク:12>,4,False,False,True,1C 22 12 80,False
0x79408,0x8D438,unclassified_pointer,,メる1<N:ク:12>,4,False,False,True,78 22 12 80,False
0x7940C,0x8D440,unclassified_pointer,,きに1<N:ク:12>,4,False,False,True,44 23 12 80,False
0x79410,0x8D448,unclassified_pointer,,マに1<N:ク:12>,4,False,False,True,64 23 12 80,False
0x79414,0x8D450,unclassified_pointer,,僧に1<N:ク:12>,4,False,False,True,84 23 12 80,False
0x79418,0x8D458,unclassified_pointer,,自に1<N:ク:12>,4,False,False,True,A4 23 12 80,False
0x7941C,0x8D460,unclassified_pointer,,マ、1<N:ク:12>,4,False,False,True,64 24 12 80,False
0x79420,0x8D468,unclassified_pointer,,僧、1<N:ク:12>,4,False,False,True,84 24 12 80,False
0x79424,0x8D470,unclassified_pointer,,自、1<N:ク:12>,4,False,False,True,A4 24 12 80,False
0x79428,0x8D478,unclassified_pointer,,方、1<N:ク:12>,4,False,False,True,C4 24 12 80,False
0x7942C,0x8D490,unclassified_pointer,,ムつ1<N:ク:12>,4,False,False,True,D8 29 12 80,False
0x79430,0x8D498,unclassified_pointer,,攻す1<N:ク:12>,4,False,False,True,D0 2B 12 80,False
0x79434,0x8D4A0,unclassified_pointer,,メ・1<N:ク:12>,4,False,False,True,78 2C 12 80,False
0x79438,0x8D480,unclassified_pointer,,見ま1<N:ク:12>,4,False,False,True,A0 27 12 80,False
0x7943C,0x8D488,unclassified_pointer,,カは1<N:ク:12>,4,False,False,True,BC 28 12 80,False
0x79440,0x8D4A8,unclassified_pointer,,長・1<N:ク:12>,4,False,False,True,D4 2C 12 80,False
0x79444,0x8D4B0,unclassified_pointer,,どで1<N:ク:12>,4,False,False,True,54 30 12 80,False
0x79448,0x8D4B8,unclassified_pointer,,<N:７:11>ー1<N:ク:12>,4,False,False,True,18 31 12 80,False
0x7944C,0x8D4C0,unclassified_pointer,,命<N:３:14>1<N:ク:12>,4,False,False,True,CC 19 12 80,False
0x79450,0x8D4C8,unclassified_pointer,,大れ1<N:ク:12>,4,False,False,True,50 32 12 80,False
0x79454,0x8D410,unclassified_pointer,,自の1<N:ク:12>,4,False,False,True,A4 1C 12 80,False
0x79458,0x8D4D0,unclassified_pointer,,石ら1<N:ク:12>,4,False,False,True,94 33 12 80,False
0x7945C,0x8D4D8,unclassified_pointer,,きン1<N:ク:12>,4,False,False,True,44 34 12 80,False
0x79460,0x8D4E0,unclassified_pointer,,目ン1<N:ク:12>,4,False,False,True,AC 34 12 80,False
0x79464,0x8D4E8,unclassified_pointer,,<CTRL:FC>ン1<N:ク:12>,4,False,False,True,FC 34 12 80,False
0x79468,0x8D4F0,unclassified_pointer,,ねだ1<N:ク:12>,4,False,False,True,4C 35 12 80,False
0x7946C,0x8D4F8,unclassified_pointer,,げだ1<N:ク:12>,4,False,False,True,9C 35 12 80,False
0x79470,0x8D500,unclassified_pointer,,<CTRL:EC>だ1<N:ク:12>,4,False,False,True,EC 35 12 80,False
0x79474,0x8D508,unclassified_pointer,,？と1<N:ク:12>,4,False,False,True,3C 36 12 80,False
0x79478,0x8D510,unclassified_pointer,,すと1<N:ク:12>,4,False,False,True,8C 36 12 80,False
0x7949C,0x9058,unclassified_pointer,,攻<CTRL:FF>敵ま・,5,False,False,True,D0 FF BD 27 2C,False
0x794A0,0x936C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x794A8,0x9058,unclassified_pointer,,攻<CTRL:FF>敵ま・,5,False,False,True,D0 FF BD 27 2C,False
0x794AC,0x936C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x79500,0x8FF4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x79508,0x7949C,unclassified_pointer,,ばも1<N:ク:12>チお1<N:ク:12>う,9,False,False,True,58 38 12 80 6C 3B 12 80 26,False
0x79510,0x52F50,unclassified_pointer,,い<N:ク:12>！？シ<N:ｃ:12>アすい<N:ク:12><N:≠:16>？水<CTRL:E1>僧す<CTRL:E8><CTRL:FF>敵ま3,21,False,False,True,1B 80 02 3C 60 16 42 8C 1B 80 04 3C B8 E1 84 8C E8 FF BD 27 14,False
0x79518,0x7949C,unclassified_pointer,,ばも1<N:ク:12>チお1<N:ク:12>う,9,False,False,True,58 38 12 80 6C 3B 12 80 26,False
0x79520,0x8D3F0,unclassified_pointer,,でな1<N:ク:12>,4,False,False,True,30 1D 12 80,False
0x79524,0x8D3F8,unclassified_pointer,,チい1<N:ク:12>,4,False,False,True,6C 1B 12 80,False
0x79528,0x8D400,unclassified_pointer,,カい1<N:ク:12>,4,False,False,True,BC 1B 12 80,False
0x7952C,0x8D408,unclassified_pointer,,ゃの1<N:ク:12>,4,False,False,True,48 1C 12 80,False
0x79530,0x8D418,unclassified_pointer,,士な1<N:ク:12>,4,False,False,True,68 1D 12 80,False
0x79534,0x8D420,unclassified_pointer,,マて1<N:ク:12>,4,False,False,True,64 21 12 80,False
0x79538,0x8D428,unclassified_pointer,,<N:ぇ:2>て1<N:ク:12>,4,False,False,True,C0 21 12 80,False
0x7953C,0x8D430,unclassified_pointer,,のる1<N:ク:12>,4,False,False,True,1C 22 12 80,False
0x79540,0x8D438,unclassified_pointer,,メる1<N:ク:12>,4,False,False,True,78 22 12 80,False
0x79544,0x8D440,unclassified_pointer,,きに1<N:ク:12>,4,False,False,True,44 23 12 80,False
0x79548,0x8D448,unclassified_pointer,,マに1<N:ク:12>,4,False,False,True,64 23 12 80,False
0x7954C,0x8D450,unclassified_pointer,,僧に1<N:ク:12>,4,False,False,True,84 23 12 80,False
0x79550,0x8D458,unclassified_pointer,,自に1<N:ク:12>,4,False,False,True,A4 23 12 80,False
0x79554,0x8D460,unclassified_pointer,,マ、1<N:ク:12>,4,False,False,True,64 24 12 80,False
0x79558,0x8D468,unclassified_pointer,,僧、1<N:ク:12>,4,False,False,True,84 24 12 80,False
0x7955C,0x8D470,unclassified_pointer,,自、1<N:ク:12>,4,False,False,True,A4 24 12 80,False
0x79560,0x8D478,unclassified_pointer,,方、1<N:ク:12>,4,False,False,True,C4 24 12 80,False
0x79564,0x8D490,unclassified_pointer,,ムつ1<N:ク:12>,4,False,False,True,D8 29 12 80,False
0x79568,0x8D498,unclassified_pointer,,攻す1<N:ク:12>,4,False,False,True,D0 2B 12 80,False
0x7956C,0x8D4A0,unclassified_pointer,,メ・1<N:ク:12>,4,False,False,True,78 2C 12 80,False
0x79570,0x8D480,unclassified_pointer,,見ま1<N:ク:12>,4,False,False,True,A0 27 12 80,False
0x79574,0x8D488,unclassified_pointer,,カは1<N:ク:12>,4,False,False,True,BC 28 12 80,False
0x79578,0x8D4A8,unclassified_pointer,,長・1<N:ク:12>,4,False,False,True,D4 2C 12 80,False
0x7957C,0x8D4B0,unclassified_pointer,,どで1<N:ク:12>,4,False,False,True,54 30 12 80,False
0x79580,0x8D4B8,unclassified_pointer,,<N:７:11>ー1<N:ク:12>,4,False,False,True,18 31 12 80,False
0x79584,0x8D4C0,unclassified_pointer,,命<N:３:14>1<N:ク:12>,4,False,False,True,CC 19 12 80,False
0x79588,0x8D4C8,unclassified_pointer,,大れ1<N:ク:12>,4,False,False,True,50 32 12 80,False
0x7958C,0x8D410,unclassified_pointer,,自の1<N:ク:12>,4,False,False,True,A4 1C 12 80,False
0x79590,0x8D4D0,unclassified_pointer,,石ら1<N:ク:12>,4,False,False,True,94 33 12 80,False
0x79594,0x8D4D8,unclassified_pointer,,きン1<N:ク:12>,4,False,False,True,44 34 12 80,False
0x79598,0x8D4E0,unclassified_pointer,,目ン1<N:ク:12>,4,False,False,True,AC 34 12 80,False
0x7959C,0x8D4E8,unclassified_pointer,,<CTRL:FC>ン1<N:ク:12>,4,False,False,True,FC 34 12 80,False
0x795A0,0x8D4F0,unclassified_pointer,,ねだ1<N:ク:12>,4,False,False,True,4C 35 12 80,False
0x795A4,0x8D4F8,unclassified_pointer,,げだ1<N:ク:12>,4,False,False,True,9C 35 12 80,False
0x795A8,0x8D500,unclassified_pointer,,<CTRL:EC>だ1<N:ク:12>,4,False,False,True,EC 35 12 80,False
0x795AC,0x8D508,unclassified_pointer,,？と1<N:ク:12>,4,False,False,True,3C 36 12 80,False
0x795B0,0x8D510,unclassified_pointer,,すと1<N:ク:12>,4,False,False,True,8C 36 12 80,False
0x795B8,0x8D918,unclassified_pointer,,は<CTRL:F4>1<N:ク:12>,4,False,False,True,28 F4 12 80,False
0x795D4,0x92C0,unclassified_pointer,,ム<CTRL:FF>敵ま、,5,False,False,True,D8 FF BD 27 24,False
0x795D8,0x9390,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x79638,0x8FF4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x79640,0x795D4,unclassified_pointer,,<N:ぇ:2>さ1<N:ク:12>地お1<N:ク:12>う,9,False,False,True,C0 3A 12 80 90 3B 12 80 26,False
0x79648,0x52F50,unclassified_pointer,,い<N:ク:12>！？シ<N:ｃ:12>アすい<N:ク:12><N:≠:16>？水<CTRL:E1>僧す<CTRL:E8><CTRL:FF>敵ま3,21,False,False,True,1B 80 02 3C 60 16 42 8C 1B 80 04 3C B8 E1 84 8C E8 FF BD 27 14,False
0x79650,0x795D4,unclassified_pointer,,<N:ぇ:2>さ1<N:ク:12>地お1<N:ク:12>う,9,False,False,True,C0 3A 12 80 90 3B 12 80 26,False
0x79658,0x8D3F0,unclassified_pointer,,でな1<N:ク:12>,4,False,False,True,30 1D 12 80,False
0x7965C,0x8D3F8,unclassified_pointer,,チい1<N:ク:12>,4,False,False,True,6C 1B 12 80,False
0x79660,0x8D400,unclassified_pointer,,カい1<N:ク:12>,4,False,False,True,BC 1B 12 80,False
0x79664,0x8D408,unclassified_pointer,,ゃの1<N:ク:12>,4,False,False,True,48 1C 12 80,False
0x79668,0x8D418,unclassified_pointer,,士な1<N:ク:12>,4,False,False,True,68 1D 12 80,False
0x7966C,0x8D420,unclassified_pointer,,マて1<N:ク:12>,4,False,False,True,64 21 12 80,False
0x79670,0x8D428,unclassified_pointer,,<N:ぇ:2>て1<N:ク:12>,4,False,False,True,C0 21 12 80,False
0x79674,0x8D430,unclassified_pointer,,のる1<N:ク:12>,4,False,False,True,1C 22 12 80,False
0x79678,0x8D438,unclassified_pointer,,メる1<N:ク:12>,4,False,False,True,78 22 12 80,False
0x7967C,0x8D440,unclassified_pointer,,きに1<N:ク:12>,4,False,False,True,44 23 12 80,False
0x79680,0x8D448,unclassified_pointer,,マに1<N:ク:12>,4,False,False,True,64 23 12 80,False
0x79684,0x8D450,unclassified_pointer,,僧に1<N:ク:12>,4,False,False,True,84 23 12 80,False
0x79688,0x8D458,unclassified_pointer,,自に1<N:ク:12>,4,False,False,True,A4 23 12 80,False
0x7968C,0x8D460,unclassified_pointer,,マ、1<N:ク:12>,4,False,False,True,64 24 12 80,False
0x79690,0x8D468,unclassified_pointer,,僧、1<N:ク:12>,4,False,False,True,84 24 12 80,False
0x79694,0x8D470,unclassified_pointer,,自、1<N:ク:12>,4,False,False,True,A4 24 12 80,False
0x79698,0x8D478,unclassified_pointer,,方、1<N:ク:12>,4,False,False,True,C4 24 12 80,False
0x7969C,0x8D490,unclassified_pointer,,ムつ1<N:ク:12>,4,False,False,True,D8 29 12 80,False
0x796A0,0x8D498,unclassified_pointer,,攻す1<N:ク:12>,4,False,False,True,D0 2B 12 80,False
0x796A4,0x8D4A0,unclassified_pointer,,メ・1<N:ク:12>,4,False,False,True,78 2C 12 80,False
0x796A8,0x8D480,unclassified_pointer,,見ま1<N:ク:12>,4,False,False,True,A0 27 12 80,False
0x796AC,0x8D488,unclassified_pointer,,カは1<N:ク:12>,4,False,False,True,BC 28 12 80,False
0x796B0,0x8D4A8,unclassified_pointer,,長・1<N:ク:12>,4,False,False,True,D4 2C 12 80,False
0x796B4,0x8D4B0,unclassified_pointer,,どで1<N:ク:12>,4,False,False,True,54 30 12 80,False
0x796B8,0x8D4B8,unclassified_pointer,,<N:７:11>ー1<N:ク:12>,4,False,False,True,18 31 12 80,False
0x796BC,0x8D4C0,unclassified_pointer,,命<N:３:14>1<N:ク:12>,4,False,False,True,CC 19 12 80,False
0x796C0,0x8D4C8,unclassified_pointer,,大れ1<N:ク:12>,4,False,False,True,50 32 12 80,False
0x796C4,0x8D410,unclassified_pointer,,自の1<N:ク:12>,4,False,False,True,A4 1C 12 80,False
0x796C8,0x8D4D0,unclassified_pointer,,石ら1<N:ク:12>,4,False,False,True,94 33 12 80,False
0x796CC,0x8D4D8,unclassified_pointer,,きン1<N:ク:12>,4,False,False,True,44 34 12 80,False
0x796D0,0x8D4E0,unclassified_pointer,,目ン1<N:ク:12>,4,False,False,True,AC 34 12 80,False
0x796D4,0x8D4E8,unclassified_pointer,,<CTRL:FC>ン1<N:ク:12>,4,False,False,True,FC 34 12 80,False
0x796D8,0x8D4F0,unclassified_pointer,,ねだ1<N:ク:12>,4,False,False,True,4C 35 12 80,False
0x796DC,0x8D4F8,unclassified_pointer,,げだ1<N:ク:12>,4,False,False,True,9C 35 12 80,False
0x796E0,0x8D500,unclassified_pointer,,<CTRL:EC>だ1<N:ク:12>,4,False,False,True,EC 35 12 80,False
0x796E4,0x8D508,unclassified_pointer,,？と1<N:ク:12>,4,False,False,True,3C 36 12 80,False
0x796E8,0x8D510,unclassified_pointer,,すと1<N:ク:12>,4,False,False,True,8C 36 12 80,False
0x796EC,0x8D928,unclassified_pointer,,話<CTRL:F4>1<N:ク:12>,4,False,False,True,B0 F4 12 80,False
0x7970C,0x9058,unclassified_pointer,,攻<CTRL:FF>敵ま・,5,False,False,True,D0 FF BD 27 2C,False
0x79710,0x936C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x79718,0x9058,unclassified_pointer,,攻<CTRL:FF>敵ま・,5,False,False,True,D0 FF BD 27 2C,False
0x7971C,0x936C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x79770,0x8FF4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x79778,0x7970C,unclassified_pointer,,ばも1<N:ク:12>チお1<N:ク:12>う,9,False,False,True,58 38 12 80 6C 3B 12 80 26,False
0x79780,0x52F50,unclassified_pointer,,い<N:ク:12>！？シ<N:ｃ:12>アすい<N:ク:12><N:≠:16>？水<CTRL:E1>僧す<CTRL:E8><CTRL:FF>敵ま3,21,False,False,True,1B 80 02 3C 60 16 42 8C 1B 80 04 3C B8 E1 84 8C E8 FF BD 27 14,False
0x79788,0x7970C,unclassified_pointer,,ばも1<N:ク:12>チお1<N:ク:12>う,9,False,False,True,58 38 12 80 6C 3B 12 80 26,False
0x79790,0x8D3F0,unclassified_pointer,,でな1<N:ク:12>,4,False,False,True,30 1D 12 80,False
0x79794,0x8D3F8,unclassified_pointer,,チい1<N:ク:12>,4,False,False,True,6C 1B 12 80,False
0x79798,0x8D400,unclassified_pointer,,カい1<N:ク:12>,4,False,False,True,BC 1B 12 80,False
0x7979C,0x8D408,unclassified_pointer,,ゃの1<N:ク:12>,4,False,False,True,48 1C 12 80,False
0x797A0,0x8D418,unclassified_pointer,,士な1<N:ク:12>,4,False,False,True,68 1D 12 80,False
0x797A4,0x8D420,unclassified_pointer,,マて1<N:ク:12>,4,False,False,True,64 21 12 80,False
0x797A8,0x8D428,unclassified_pointer,,<N:ぇ:2>て1<N:ク:12>,4,False,False,True,C0 21 12 80,False
0x797AC,0x8D430,unclassified_pointer,,のる1<N:ク:12>,4,False,False,True,1C 22 12 80,False
0x797B0,0x8D438,unclassified_pointer,,メる1<N:ク:12>,4,False,False,True,78 22 12 80,False
0x797B4,0x8D440,unclassified_pointer,,きに1<N:ク:12>,4,False,False,True,44 23 12 80,False
0x797B8,0x8D448,unclassified_pointer,,マに1<N:ク:12>,4,False,False,True,64 23 12 80,False
0x797BC,0x8D450,unclassified_pointer,,僧に1<N:ク:12>,4,False,False,True,84 23 12 80,False
0x797C0,0x8D458,unclassified_pointer,,自に1<N:ク:12>,4,False,False,True,A4 23 12 80,False
0x797C4,0x8D460,unclassified_pointer,,マ、1<N:ク:12>,4,False,False,True,64 24 12 80,False
0x797C8,0x8D468,unclassified_pointer,,僧、1<N:ク:12>,4,False,False,True,84 24 12 80,False
0x797CC,0x8D470,unclassified_pointer,,自、1<N:ク:12>,4,False,False,True,A4 24 12 80,False
0x797D0,0x8D478,unclassified_pointer,,方、1<N:ク:12>,4,False,False,True,C4 24 12 80,False
0x797D4,0x8D490,unclassified_pointer,,ムつ1<N:ク:12>,4,False,False,True,D8 29 12 80,False
0x797D8,0x8D498,unclassified_pointer,,攻す1<N:ク:12>,4,False,False,True,D0 2B 12 80,False
0x797DC,0x8D4A0,unclassified_pointer,,メ・1<N:ク:12>,4,False,False,True,78 2C 12 80,False
0x797E0,0x8D480,unclassified_pointer,,見ま1<N:ク:12>,4,False,False,True,A0 27 12 80,False
0x797E4,0x8D488,unclassified_pointer,,カは1<N:ク:12>,4,False,False,True,BC 28 12 80,False
0x797E8,0x8D4A8,unclassified_pointer,,長・1<N:ク:12>,4,False,False,True,D4 2C 12 80,False
0x797EC,0x8D4B0,unclassified_pointer,,どで1<N:ク:12>,4,False,False,True,54 30 12 80,False
0x797F0,0x8D4B8,unclassified_pointer,,<N:７:11>ー1<N:ク:12>,4,False,False,True,18 31 12 80,False
0x797F4,0x8D4C0,unclassified_pointer,,命<N:３:14>1<N:ク:12>,4,False,False,True,CC 19 12 80,False
0x797F8,0x8D4C8,unclassified_pointer,,大れ1<N:ク:12>,4,False,False,True,50 32 12 80,False
0x797FC,0x8D410,unclassified_pointer,,自の1<N:ク:12>,4,False,False,True,A4 1C 12 80,False
0x79800,0x8D4D0,unclassified_pointer,,石ら1<N:ク:12>,4,False,False,True,94 33 12 80,False
0x79804,0x8D4D8,unclassified_pointer,,きン1<N:ク:12>,4,False,False,True,44 34 12 80,False
0x79808,0x8D4E0,unclassified_pointer,,目ン1<N:ク:12>,4,False,False,True,AC 34 12 80,False
0x7980C,0x8D4E8,unclassified_pointer,,<CTRL:FC>ン1<N:ク:12>,4,False,False,True,FC 34 12 80,False
0x79810,0x8D4F0,unclassified_pointer,,ねだ1<N:ク:12>,4,False,False,True,4C 35 12 80,False
0x79814,0x8D4F8,unclassified_pointer,,げだ1<N:ク:12>,4,False,False,True,9C 35 12 80,False
0x79818,0x8D500,unclassified_pointer,,<CTRL:EC>だ1<N:ク:12>,4,False,False,True,EC 35 12 80,False
0x7981C,0x8D508,unclassified_pointer,,？と1<N:ク:12>,4,False,False,True,3C 36 12 80,False
0x79820,0x8D510,unclassified_pointer,,すと1<N:ク:12>,4,False,False,True,8C 36 12 80,False
0x79824,0x8D938,unclassified_pointer,,方<CTRL:F6>1<N:ク:12>,4,False,False,True,C4 F6 12 80,False
0x79828,0x8D940,unclassified_pointer,,メ<CTRL:F8>1<N:ク:12>,4,False,False,True,78 F8 12 80,False
0x79854,0x92C0,unclassified_pointer,,ム<CTRL:FF>敵ま、,5,False,False,True,D8 FF BD 27 24,False
0x79858,0x9390,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x79860,0x9058,unclassified_pointer,,攻<CTRL:FF>敵ま・,5,False,False,True,D0 FF BD 27 2C,False
