file,size,in_patch_zip,whole_file_changed,changed_bytes,corpus_total,high,medium,low,e2_valid,e2_other,inline_changed,original_high,occupied_slots,free_slots,remaining_for_e2,capacity_state
story_test_16_s1011_four_blocks/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_17_s1011_nine_blocks/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_17_s1011_nine_blocks/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_18_s1011_nine_blocks_fix_block8/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_18_s1011_nine_blocks_fix_block8/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_19_low_slot_probe_s1013/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_19_low_slot_probe_s1013/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_19_low_slot_probe_s1013/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_20_s1072_first_blocks/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_20_s1072_first_blocks/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_20_s1072_first_blocks/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_21_s1072_visible_batch/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_21_s1072_visible_batch/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_21_s1072_visible_batch/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_22_s1072_add_kukuru_block/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_22_s1072_add_kukuru_block/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_22_s1072_add_kukuru_block/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_23_s1072_safe_boundaries/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_23_s1072_safe_boundaries/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_23_s1072_safe_boundaries/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_24_s1072_first_block_stable_only/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_24_s1072_first_block_stable_only/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_24_s1072_first_block_stable_only/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_25_s1072_second_block_stable_only/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_25_s1072_second_block_stable_only/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_25_s1072_second_block_stable_only/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
