state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-29EFD29BD74A5AE5_6,0x1C036C,154,194,84,0,32707,31,20,계
HASH-29EFD29BD74A5AE5_6,0x1C0380,154,194,84,0,32707,31,20,계
HASH-29EFD29BD74A5AE5_6,0x1C03A0,166,194,156,0,32707,55,38,말
HASH-29EFD29BD74A5AE5_6,0x1C03B4,166,194,156,0,32707,55,38,말
HASH-29EFD29BD74A5AE5_6,0x1C03D4,178,194,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C03E8,178,194,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C0408,190,194,144,0,32705,49,32,れ
HASH-29EFD29BD74A5AE5_6,0x1C041C,190,194,144,0,32705,49,32,れ
HASH-29EFD29BD74A5AE5_6,0x1C043C,202,194,132,0,32704,44,2D,ん
HASH-29EFD29BD74A5AE5_6,0x1C0450,202,194,132,0,32704,44,2D,ん
HASH-29EFD29BD74A5AE5_6,0x1C0470,214,194,156,0,32706,54,37,。
HASH-29EFD29BD74A5AE5_6,0x1C0484,214,194,156,0,32706,54,37,。
HASH-29EFD29BD74A5AE5_6,0x1C04A4,148,180,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_6,0x1C04B8,148,180,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_6,0x1C04D8,160,180,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_6,0x1C04EC,160,180,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_6,0x1C050C,172,180,216,144,32704,1080,E0 60,.
HASH-29EFD29BD74A5AE5_6,0x1C0520,172,180,216,144,32704,1080,E0 60,.
HASH-29EFD29BD74A5AE5_6,0x1F04A0,38,116,132,180,32707,1307,E1 44,레
HASH-29EFD29BD74A5AE5_6,0x1F04B4,38,116,132,180,32707,1307,E1 44,레
HASH-29EFD29BD74A5AE5_6,0x1F04D4,50,116,168,240,32704,1736,E2 F2,벨
HASH-29EFD29BD74A5AE5_6,0x1F04E8,50,116,168,240,32704,1736,E2 F2,벨
HASH-29EFD29BD74A5AE5_6,0x1F0508,62,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_6,0x1F051C,62,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_6,0x1F053C,68,116,48,0,32705,17,12,1
