state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-FE27CFD4E73EF39_4,0x1EFE54,172,109,192,204,32704,1492,E1 FD,적
HASH-FE27CFD4E73EF39_4,0x1EFE74,184,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFE88,184,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFEA8,190,109,120,228,32704,1636,E2 8E,피
HASH-FE27CFD4E73EF39_4,0x1EFEBC,190,109,120,228,32704,1636,E2 8E,피
HASH-FE27CFD4E73EF39_4,0x1EFEDC,202,109,132,228,32706,1642,E2 94,해
HASH-FE27CFD4E73EF39_4,0x1EFEF0,202,109,132,228,32706,1642,E2 94,해
HASH-FE27CFD4E73EF39_4,0x1EFF10,164,120,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1EFF24,164,120,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1EFF44,176,120,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1EFF58,176,120,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1EFF78,182,120,204,144,32707,1079,E0 5F,습
HASH-FE27CFD4E73EF39_4,0x1EFF8C,182,120,204,144,32707,1079,E0 5F,습
HASH-FE27CFD4E73EF39_4,0x1EFFAC,194,120,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1EFFC0,194,120,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1EFFE0,206,120,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1EFFF4,206,120,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1F079C,18,214,192,228,31425,1661,E2 A7,
HASH-FE27CFD4E73EF39_4,0x1F07B0,18,214,192,228,31425,1661,E2 A7,
HASH-FE27CFD4E73EF39_4,0x1F07D0,32,214,60,120,32707,863,DF 86,결
HASH-FE27CFD4E73EF39_4,0x1F07E4,32,214,60,120,32707,863,DF 86,결
HASH-FE27CFD4E73EF39_4,0x1F0804,44,214,120,168,32707,1219,E0 EB,정
HASH-FE27CFD4E73EF39_4,0x1F0818,44,214,120,168,32707,1219,E0 EB,정
HASH-FE27CFD4E73EF39_4,0x1F0838,56,214,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F084C,56,214,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F086C,62,214,180,228,31425,1657,E2 A3,
HASH-FE27CFD4E73EF39_4,0x1F0880,62,214,180,228,31425,1657,E2 A3,
HASH-FE27CFD4E73EF39_4,0x1F08A0,76,214,60,168,32705,1197,E0 D5,돌
HASH-FE27CFD4E73EF39_4,0x1F08B4,76,214,60,168,32705,1197,E0 D5,돌
HASH-FE27CFD4E73EF39_4,0x1F08D4,88,214,144,156,32704,1140,E0 9C,아
HASH-FE27CFD4E73EF39_4,0x1F08E8,88,214,144,156,32704,1140,E0 9C,아
HASH-FE27CFD4E73EF39_4,0x1F0908,100,214,0,168,32704,1176,E0 C0,가
HASH-FE27CFD4E73EF39_4,0x1F091C,100,214,0,168,32704,1176,E0 C0,가
HASH-FE27CFD4E73EF39_4,0x1F093C,112,214,192,156,32704,1156,E0 AC,기
HASH-FE27CFD4E73EF39_4,0x1F0950,112,214,192,156,32704,1156,E0 AC,기
HASH-FE27CFD4E73EF39_4,0x1F0970,114,214,72,156,32706,1118,E0 86,합
HASH-FE27CFD4E73EF39_4,0x1F0984,114,214,72,156,32706,1118,E0 86,합
HASH-FE27CFD4E73EF39_4,0x1F09A4,126,214,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1F09B8,126,214,84,144,32705,1037,E0 35,니
