state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,command_word,nonzero_packet,coordinate_mode
3,0x801F9D44,14,0x801BEC94,42,130,244,192,6,16,0x7FC1,1,965,3,0x041BEC60,1,compact_strip_u_plus_4
3,0x801F9D44,15,0x801BECC8,48,130,244,192,6,16,0x7FC1,1,965,3,0x041BEC94,1,compact_strip_u_plus_4
3,0x801F9D44,16,0x801BECFC,54,130,244,176,6,16,0x7FC1,1,961,/,0x041BECC8,1,compact_strip_u_plus_4
3,0x801F9D44,17,0x801BED30,60,130,244,176,6,16,0x7FC0,0,960, ,0x041BECFC,1,compact_strip_u_plus_4
3,0x801F9D44,18,0x801BED64,66,130,244,192,6,16,0x7FC1,1,965,3,0x041BED30,1,compact_strip_u_plus_4
3,0x801F9D44,19,0x801BED98,72,130,244,192,6,16,0x7FC1,1,965,3,0x041BED64,1,compact_strip_u_plus_4
3,0x801F9D44,20,0x801BEDCC,36,146,244,176,6,16,0x7FC0,0,960, ,0x041BED98,1,compact_strip_u_plus_4
3,0x801F9D44,21,0x801BEE00,42,146,244,208,6,16,0x7FC1,1,969,7,0x041BEDCC,1,compact_strip_u_plus_4
3,0x801F9D44,22,0x801BEE34,80,146,244,176,6,16,0x7FC0,0,960, ,0x041BEE00,1,compact_strip_u_plus_4
3,0x801F9D44,23,0x801BEE68,86,146,244,208,6,16,0x7FC0,0,968,6,0x041BEE34,1,compact_strip_u_plus_4
3,0x801F9D44,24,0x801BEE9C,91,145,80,120,8,8,0x7E06,,,<None>,0x041BEE68,1,
3,0x801F9D44,25,0x801BEED0,36,162,244,176,6,16,0x7FC0,0,960, ,0x041BEE9C,1,compact_strip_u_plus_4
3,0x801F9D44,26,0x801BEF04,42,162,244,192,6,16,0x7FC2,2,966,4,0x041BEED0,1,compact_strip_u_plus_4
3,0x801F9D44,27,0x801BEF38,80,162,244,176,6,16,0x7FC0,0,960, ,0x041BEF04,1,compact_strip_u_plus_4
3,0x801F9D44,28,0x801BEF6C,86,162,244,192,6,16,0x7FC0,0,964,2,0x041BEF38,1,compact_strip_u_plus_4
3,0x801F9D44,29,0x801BEFA0,80,98,244,176,6,16,0x7FC0,0,960, ,0x041BEF6C,1,compact_strip_u_plus_4
3,0x801F9D88,0,0x801BF6BC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,1,0x801BF6F0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,2,0x801BF724,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,3,0x801BF758,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,4,0x801BF78C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,5,0x801BF7C0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,6,0x801BF7F4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,7,0x801BF828,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,8,0x801BF85C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,9,0x801BF890,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,10,0x801BF8C4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,11,0x801BF8F8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,12,0x801BF92C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,13,0x801BF960,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,14,0x801BF994,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,15,0x801BF9C8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
